id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
bdca4fd2-b9d4-473c-b1fa-bb54f344ca9a,451.839.879-06,1045.03,85.01,92.44,CUPOM593A0BA5,Trevo da Costa,7,São Cristóvão,Ferreira,GO,Brasil,enviado,2024-07-26
6e7738ef-6785-437d-9f70-1d04ca0545a9,117.001.257-78,676.91,62.88,0.00,,Viaduto das Neves,63,Jonas Veiga,Garcia,AM,Brasil,entregue,2023-11-01
6fee3b38-f229-4165-90e8-94023a514937,692.632.751-44,627.19,22.37,0.00,,Vereda Antonella da Mata,2,Vila Antena Montanhês,Novaes da Prata,MA,Brasil,pago,2025-03-25
09bb7457-55bb-4e57-980c-b0f46117f333,365.955.932-85,1028.82,21.43,0.00,,Largo Vasconcelos,900,Barão Homem De Melo 1ª Seção,Novaes,MA,Brasil,entregue,2024-06-27
0dc7536e-1efa-45a9-bf86-2b3bcaaa07ed,963.571.609-50,326.29,45.81,38.50,CUPOMBC098250,Esplanada de Porto,28,Zilah Sposito,Fonseca,ES,Brasil,pendente,2024-06-15
308b4021-59fd-4bca-b57b-dd3cebffcf21,160.402.703-58,1278.78,99.11,130.27,CUPOMFC41BB0D,Esplanada Rocha,34,Apolonia,Montenegro,PR,Brasil,pendente,2023-12-14
a90b9059-27e0-4099-ac87-218a06024538,881.342.835-97,1334.87,66.95,0.00,,Estrada de Leão,48,Nova Suíça,Silveira,TO,Brasil,pago,2024-09-23
be481a46-5fce-4fdb-88f6-36f62c5925e2,414.770.496-04,1893.92,13.92,0.00,,Largo Cauê Carvalho,93,Vila Suzana Segunda Seção,Marques,SC,Brasil,pago,2023-10-10
c77ea058-84f4-4270-b88f-9b14502387e1,470.243.980-51,410.63,86.77,56.89,CUPOM97F2E0BC,Condomínio Ana Sophia Carvalho,3,Vila São Dimas,da Conceição Alegre,RN,Brasil,cancelado,2024-11-13
618c67ca-e6a0-4b2d-b5ed-52d39683dcfe,288.961.270-21,134.86,19.41,0.00,,Sítio de Borges,18,Vila Da Luz,Rocha,DF,Brasil,pago,2024-08-14
611abf6b-26a0-41c1-af5b-73a494af5f0f,491.174.516-72,727.27,9.57,0.00,,Trecho de Sousa,97,Floresta,Andrade,RR,Brasil,pendente,2025-05-28
6d62bfa3-09f3-4553-8716-1ca32e255f34,349.535.670-10,1019.05,89.93,150.55,CUPOM6A8E1890,Loteamento de Caldeira,84,Carmo,Caldeira,BA,Brasil,pago,2024-09-13
19dc1271-1bfd-4421-9d85-b650a2e8fce9,425.537.324-79,1239.63,84.31,0.00,,Praia de Carvalho,4,Suzana,Cirino do Galho,RR,Brasil,pendente,2024-05-08
40acda95-deb3-4c7e-88d1-5670665eb93a,428.047.304-14,793.85,5.87,145.04,CUPOM962B88F4,Área Alves,27,Monsenhor Messias,Vieira,RS,Brasil,pendente,2025-01-18
24f6826c-fcbe-43f0-b289-c3044de74572,082.001.801-99,714.75,61.80,0.00,,Ladeira Cecília Pacheco,60,Liberdade,Nunes dos Dourados,PA,Brasil,enviado,2025-02-02
76d16e84-841b-4c13-8f2a-a21c48a97ef1,908.881.729-89,438.16,42.78,0.00,,Distrito Gabrielly Cavalcante,694,Vila Mantiqueira,Peixoto da Mata,PR,Brasil,pago,2024-10-11
c776aba2-6f40-47dd-b9ba-3e0eb4ea372a,227.064.730-45,423.34,47.51,78.81,CUPOMAC68A7CE,Distrito Davi Lucca Nunes,5,Jardim Dos Comerciarios,Souza das Pedras,AP,Brasil,pendente,2024-09-10
8168c9f6-7930-45cc-9662-7e1bbf591121,927.394.489-05,428.97,38.22,0.00,,Estação Ferreira,67,Cruzeiro,Cavalcante de Goiás,AL,Brasil,pendente,2024-06-17
1849fa37-f0bf-4454-a1a8-772c3b88a319,184.105.853-71,1307.37,15.99,117.53,CUPOM17BFEAD4,Recanto Rios,19,Califórnia,Sousa,MA,Brasil,cancelado,2024-02-29
c774cf57-78c5-4021-a1d8-cf853bb93501,952.284.204-83,1859.90,18.21,0.00,,Jardim de Fonseca,26,Conjunto Minas Caixa,Melo de Goiás,PB,Brasil,cancelado,2025-05-14
e992be08-2000-4b06-9f99-b5dfb88d7346,192.917.082-46,1224.17,72.50,0.00,,Praça Diogo Moraes,7,Lorena,da Mota do Sul,RJ,Brasil,pendente,2024-02-11
d21b6d3b-fcfa-4c0e-818d-9cccd39f09a0,586.919.721-82,1815.80,20.30,0.00,,Vale Bernardo Porto,12,Jardim Felicidade,Moura,MA,Brasil,pago,2024-12-01
a4e668d2-e6a8-4c8e-a499-4f8c50800911,125.792.367-56,1263.93,26.34,0.00,,Passarela Eduardo Santos,41,Santa Efigênia,Marques de Camargo,SC,Brasil,pendente,2023-10-20
68476844-3dcb-452e-adca-9ace4d740326,407.837.200-50,888.89,96.62,0.00,,Núcleo de Duarte,70,Castanheira,Garcia,RN,Brasil,pendente,2023-10-19
b6823ecd-ddf5-4dd3-a708-4f283965ee97,240.342.428-16,1196.69,38.48,0.00,,Condomínio da Mata,99,Vila Paraíso,Carvalho de Duarte,DF,Brasil,pendente,2025-02-16
36950cc9-0286-46eb-b5ca-a06e33dfa40e,123.133.323-40,1648.18,61.07,0.00,,Lago Ribeiro,37,Jardim Atlântico,Leão das Pedras,ES,Brasil,enviado,2024-10-23
b0230579-b59e-4668-88a1-2b2f5a67ef3e,644.638.052-39,1850.19,55.17,0.00,,Fazenda Melissa Ferreira,35,Casa Branca,Rios,DF,Brasil,enviado,2025-05-16
da79a3ac-1047-4a47-8c90-9f88767377d5,373.604.163-77,673.61,34.58,99.85,CUPOMD7C7D656,Feira de Ferreira,86,Liberdade,Moura,RR,Brasil,pendente,2024-01-31
8dcc9fa1-73c3-49d3-a498-d26aec6ce489,261.033.268-76,715.89,9.06,0.00,,Condomínio de Câmara,53,Santana Do Cafezal,Cardoso dos Dourados,MS,Brasil,entregue,2024-02-21
77fe7e75-1b42-4617-92b0-d712c09547fa,525.947.035-15,828.87,84.34,0.00,,Vila de Albuquerque,680,Lagoinha,Moreira das Pedras,MS,Brasil,pendente,2023-12-07
3bae9a92-e121-471e-97dc-fa9da3eb6d2c,111.383.124-49,1474.65,76.94,82.45,CUPOM085B044B,Avenida Fogaça,2,Conjunto Jardim Filadélfia,Cardoso,BA,Brasil,entregue,2025-04-24
dda39cf8-37c3-4c8a-85e6-cb2465143e33,538.487.006-89,1785.53,66.36,0.00,,Feira de Aragão,39,Dom Bosco,Rios de da Mata,RJ,Brasil,entregue,2024-01-14
6b839225-e136-4a9f-be9a-03de23fe7b2f,899.861.645-66,1518.14,68.73,296.28,CUPOM8BFB8705,Campo Pastor,81,Vila Sesc,Albuquerque,MS,Brasil,enviado,2025-05-07
63516185-838d-48ea-bcef-4a797c46f693,539.757.384-19,629.81,87.94,0.00,,Pátio Matheus Dias,386,Vila Nova Dos Milionarios,da Mota Grande,CE,Brasil,pendente,2024-05-07
1ea33ff7-d659-410e-a081-5f0aa08e2971,374.033.601-75,361.81,66.02,0.00,,Esplanada de Sampaio,1,Vila Canto Do Sabiá,Rios,RJ,Brasil,pendente,2025-02-06
dca5f1d1-ef68-4397-b4ca-08222887f5b9,732.367.860-96,1333.34,73.57,0.00,,Residencial Dias,70,Zilah Sposito,Azevedo Paulista,PA,Brasil,pendente,2023-10-01
fbabab94-cc1f-4866-833a-f8a994016f43,644.017.400-77,1703.89,61.53,0.00,,Parque Pacheco,325,Conjunto Taquaril,Nunes da Praia,BA,Brasil,pago,2024-02-19
360519b5-9cce-4fc2-82b2-89899270e1da,677.457.044-28,131.84,74.33,0.00,,Trecho de Macedo,854,Vila Tirol,Cardoso das Flores,MS,Brasil,cancelado,2024-08-06
3519882f-8284-484b-8808-6b4e619b0b5d,315.754.411-98,1070.15,40.64,0.00,,Jardim Hellena Cavalcanti,38,Virgínia,Pacheco dos Dourados,DF,Brasil,entregue,2023-09-11
48af39a0-6eb7-4194-acf2-f38949a39bd4,247.235.393-91,1969.39,14.16,0.00,,Trecho de Lima,65,Vista Do Sol,Pacheco da Praia,MA,Brasil,cancelado,2023-09-21
73c74333-5587-4fee-99fd-4ff1d502667d,211.203.217-91,1513.64,6.63,0.00,,Trevo Castro,515,Madri,Vieira de Novaes,MG,Brasil,cancelado,2024-07-13
1fc45c9b-6cde-4bd5-abe7-c4d39e41dcf8,982.902.275-76,1090.23,45.88,151.55,CUPOM4F9FFB34,Campo Antony Albuquerque,70,Lindéia,Ferreira,RJ,Brasil,pago,2025-03-22
bb0f4355-f975-4339-8095-65dc37276cd6,715.360.322-80,1840.60,17.26,0.00,,Alameda Isabella Viana,67,Prado,Andrade das Flores,AC,Brasil,pendente,2023-06-05
64d030d1-9879-4452-bde8-27454998305b,353.499.986-23,1314.03,43.92,0.00,,Viaduto Teixeira,1,Grajaú,Camargo,SC,Brasil,pendente,2024-11-20
c6a5726e-5628-4369-9b0e-7602005dac30,542.498.697-57,1732.92,97.84,0.00,,Rua Enzo Pastor,767,Dona Clara,Moraes,MT,Brasil,enviado,2023-07-23
74cdfde4-8879-4548-9c1c-3183fe30498b,170.578.317-42,1871.88,39.07,371.00,CUPOMC414426A,Lagoa de Viana,67,Santa Rita De Cássia,Novaes,RR,Brasil,pendente,2025-04-29
293a5469-af9d-44dd-ae84-78eac8034a91,170.578.317-42,860.15,77.35,0.00,,Rua Melina Alves,617,Vila Maria,Costa,MA,Brasil,pendente,2025-01-02
990e5b20-3906-43ee-b34d-9d4e739ed0d3,962.513.615-91,1385.73,93.87,0.00,,Feira Santos,4,Vila Barragem Santa Lúcia,Vasconcelos,RO,Brasil,pago,2023-06-30
8dac73ff-de17-4c0e-a927-34492069c2b3,487.848.006-13,1853.43,74.76,0.00,,Favela Ísis Pinto,62,São Luiz,Montenegro dos Dourados,BA,Brasil,pago,2024-09-24
bbc06f50-11fd-4653-b306-a44952abb1eb,656.214.184-34,555.74,60.51,0.00,,Colônia Henry Nogueira,78,São Gabriel,Albuquerque dos Dourados,AP,Brasil,entregue,2023-09-07
e88b3038-95c5-4b97-be89-c0579233739d,803.993.553-87,527.14,14.92,0.00,,Lagoa Luara Fogaça,994,Urca,Mendonça do Sul,AC,Brasil,pendente,2023-11-16
e531ffc2-d96b-4392-aa4f-55abe035b9ba,047.935.135-54,1319.59,41.99,0.00,,Via de Cirino,57,Vila Paris,Dias de Campos,AP,Brasil,enviado,2024-03-05
79a7c3a1-ba85-486c-bc3a-9a467dce5bda,224.144.340-39,1853.06,71.26,0.00,,Quadra Aparecida,657,Suzana,Casa Grande,AM,Brasil,cancelado,2024-04-30
ce870bdf-4393-4424-a257-4e8900c2b94d,037.050.415-06,1492.29,18.80,0.00,,Feira de Barbosa,5,Barão Homem De Melo 3ª Seção,da Mata de Goiás,MT,Brasil,entregue,2024-05-03
18589c4a-f736-4bf1-8692-a6d2e6cfa9a5,477.042.748-09,1885.98,63.21,246.17,CUPOMF37A5E7C,Pátio Allana Vieira,98,Tirol,Souza da Mata,SP,Brasil,enviado,2023-07-02
f1ebc566-516f-48da-a0af-c7621cebf7ba,692.961.201-74,1123.49,86.28,0.00,,Conjunto Daniel Gomes,82,Barreiro,da Rocha,RR,Brasil,pago,2025-02-05
91d61d0c-fa0e-4454-be83-5140e625e549,055.549.360-54,1396.16,81.57,0.00,,Praia de Camargo,985,Vista Alegre,Cunha da Mata,PA,Brasil,pendente,2025-04-26
ff4d1392-4e10-478c-ae83-7ba49564f4d9,077.815.153-09,1532.19,38.48,0.00,,Vale da Rocha,83,Manacas,Borges,PI,Brasil,pago,2024-11-30
42d2fa32-69e2-469d-b903-6a3189625a97,848.193.140-97,832.38,82.17,0.00,,Loteamento de Vasconcelos,34,Glória,Pacheco,PE,Brasil,pago,2024-12-28
d3aebcdd-ea71-4dad-a529-2e561f9b79d8,377.837.422-05,282.04,12.21,0.00,,Jardim Porto,38,Mirtes,Costela do Oeste,RR,Brasil,entregue,2025-01-19
dfbcbe74-6871-41e5-ad9a-65f55fb13a56,372.808.873-85,678.43,45.55,40.71,CUPOM0705486B,Fazenda Yan Novaes,61,Buraco Quente,Carvalho Paulista,RR,Brasil,entregue,2024-01-02
09a7f828-b1f8-4fb5-ae3b-3d3472701e71,843.533.478-59,157.99,67.33,0.00,,Estação Allana Borges,418,Vista Do Sol,Cavalcanti,RR,Brasil,enviado,2023-10-08
902c8c7e-8788-47d8-9174-92ac908bd88d,654.130.371-64,1167.89,10.50,0.00,,Lagoa Antony Siqueira,5,Vila Satélite,Costela,PA,Brasil,pago,2024-07-05
3a48b1b7-115a-474a-bf48-16643f8402e7,130.299.556-45,547.88,8.05,0.00,,Lago Vitor Hugo Moura,635,Marçola,Câmara,MT,Brasil,pago,2025-01-29
66ce2291-448c-441f-b2f3-a97a1d0d02b5,145.068.948-75,914.19,27.02,0.00,,Fazenda Pietro Andrade,33,Vila Calafate,Lopes,DF,Brasil,enviado,2024-02-27
3336df1e-ddb0-435e-8634-27c3033e2c25,737.501.002-75,1488.44,7.11,0.00,,Via Gomes,52,Marajó,Moreira do Campo,RN,Brasil,pendente,2024-03-14
2f8583a2-6140-4e37-a7a7-ae725707f869,777.393.455-46,1337.09,83.42,0.00,,Lago de Albuquerque,91,Jardim Guanabara,Leão Paulista,RO,Brasil,cancelado,2023-09-23
bcf25f1c-dad0-4fd3-831e-7dce095302da,518.946.198-71,488.70,40.72,0.00,,Rodovia de Leão,91,Lorena,Aragão,DF,Brasil,pago,2024-01-01
4c2365a8-2263-4fae-81df-4a2236733f27,257.118.459-02,409.48,58.83,0.00,,Estação Rezende,39,Barroca,Pastor,MA,Brasil,enviado,2024-02-22
e5269ebf-77d1-4c4d-9934-c9d76830208b,037.965.506-74,1090.02,66.16,0.00,,Viaduto de Freitas,381,Floresta,Mendes,GO,Brasil,pendente,2024-10-04
921de801-4c42-417f-b4ef-9b48ac94ca7c,566.931.152-85,1109.77,81.71,209.87,CUPOMC76C665C,Morro de Freitas,2,Vitoria,Ramos,RS,Brasil,cancelado,2023-11-29
092ee3f7-3970-44fd-8690-25fb3581a799,243.097.551-41,1961.96,70.13,0.00,,Lago Brito,71,Marilandia,Marques Grande,ES,Brasil,entregue,2024-10-12
397b6606-49e6-49e2-88f2-8aa9fb4a86f1,890.437.395-01,1549.79,24.07,0.00,,Setor de Rios,14,Dom Joaquim,Novais,RS,Brasil,entregue,2025-05-21
4192b4a1-aa2a-482e-91b8-c473f26558be,474.276.524-37,263.08,88.44,0.00,,Parque de Andrade,78,Tirol,da Luz,TO,Brasil,entregue,2024-11-23
0412fe41-7605-457a-961a-57a2622f557f,509.012.044-70,1235.81,38.50,0.00,,Campo Paulo Siqueira,55,Boa União 1ª Seção,Cavalcante do Galho,PE,Brasil,pendente,2024-03-12
c7a37760-c1df-4028-bb0a-6e805b60e1c0,203.566.458-00,227.78,6.06,0.00,,Alameda Porto,815,Bom Jesus,Rios do Sul,CE,Brasil,enviado,2024-09-20
8276c6df-0175-41af-8c0d-a4878db2f50c,090.504.282-41,1510.56,19.67,0.00,,Largo Marcos Vinicius Gonçalves,19,Alto Das Antenas,Sampaio do Sul,RR,Brasil,pago,2023-11-16
acbc6870-1d44-4351-90c5-e4da50c5e614,634.567.970-09,512.45,67.23,0.00,,Rua Fernando Fogaça,60,Grotinha,da Cunha dos Dourados,RJ,Brasil,cancelado,2024-05-03
a58048ec-d9d9-4c09-8047-bdd4bd5328ee,757.679.242-27,743.26,72.68,0.00,,Fazenda Benício Moraes,33,Vila Nova Gameleira 3ª Seção,Alves,AC,Brasil,entregue,2024-02-21
6433cc8d-facc-4e33-b8ee-bbdb1bc47d11,293.859.228-11,1650.82,13.45,0.00,,Viaduto Mateus Barbosa,17,Vila Madre Gertrudes 2ª Seção,Farias do Amparo,SP,Brasil,pendente,2024-10-01
c7da9416-6453-4e2c-a576-7dfb99d64647,232.257.577-26,1078.58,31.68,0.00,,Trevo de Siqueira,20,Mineirão,Moreira,AM,Brasil,enviado,2024-09-15
cc54061f-9917-4ba3-b7f6-74c744a66953,435.166.962-79,536.16,23.89,0.00,,Esplanada Sara Rezende,19,Vila Trinta E Um De Março,Monteiro de Minas,RS,Brasil,entregue,2024-11-01
61f620ff-dfdd-4d75-bbd0-0d19ca90a70a,442.246.401-64,314.69,17.70,0.00,,Trecho Rodrigues,65,Nossa Senhora Da Conceição,Vieira,MT,Brasil,enviado,2023-11-02
b43fd2b0-c541-4d7f-ab24-c80e49e1fe21,987.667.904-26,1923.69,58.87,177.16,CUPOM0A71BD19,Condomínio Mateus Cassiano,59,Céu Azul,Santos,AP,Brasil,pendente,2023-08-09
fb56e7a6-6706-4220-90f3-ccfc15ab4487,801.651.158-94,238.59,83.21,0.00,,Vereda Guerra,3,Estrela,da Rocha de Minas,MS,Brasil,pago,2023-09-05
9134743a-4d48-4029-a991-bc8dd3d50c0a,516.660.714-45,1035.84,77.73,0.00,,Distrito Maria Fernanda Carvalho,3,São Lucas,Novais,RN,Brasil,entregue,2024-04-05
ced874c7-043d-4324-b03f-9edb725c0dd8,144.419.699-79,1407.33,87.47,0.00,,Lago João Lucas Ferreira,152,Santa Inês,Duarte,RR,Brasil,pago,2025-05-21
18e81926-bebc-44ae-8ebe-d02b3e0eb7e2,260.528.209-37,262.03,70.95,39.05,CUPOM4E39CDFD,Rua Thales Marques,45,Oeste,Viana do Oeste,RJ,Brasil,pendente,2024-11-24
a43feeb6-7f92-4e43-ada9-6d13b85885cf,034.546.938-56,731.75,63.12,0.00,,Pátio Liz Barbosa,7,São Luiz,Marques de Sá,PI,Brasil,enviado,2024-04-15
77556011-8152-48a6-892f-ff63618b1603,214.561.947-62,68.24,17.62,10.07,CUPOM86BB37F5,Ladeira João Gabriel Monteiro,3,Barão Homem De Melo 2ª Seção,Aparecida,AC,Brasil,pago,2023-08-06
ccd5b3b5-5c21-4f39-9e82-315bf84502d8,377.369.851-43,1381.13,23.06,162.94,CUPOM261E36B7,Morro de Sousa,78,Silveira,Souza do Campo,PI,Brasil,enviado,2025-05-14
031f8c63-25df-4e70-b1dc-212426b6fa43,924.840.023-06,1733.44,32.04,0.00,,Praia Gustavo Henrique da Mata,719,Vila Antena Montanhês,Oliveira,ES,Brasil,enviado,2023-10-26
805bf127-ae31-47a0-8112-75cd96882de3,930.847.537-52,1367.60,58.28,0.00,,Residencial de da Mota,40,Vila Novo São Lucas,Jesus de da Mota,RJ,Brasil,pago,2024-03-19
4ebf71c1-9458-4f6c-9e24-ac02bf5cd225,379.860.833-91,671.06,97.96,96.18,CUPOM7EC11D63,Feira Camargo,38,Outro,da Rocha do Oeste,AL,Brasil,entregue,2023-12-18
fb7839ea-77d5-4ffc-a8ae-9a9cc713e510,696.320.488-54,825.73,22.53,61.04,CUPOM34B03799,Sítio de da Rosa,732,São Francisco Das Chagas,Borges de Freitas,PB,Brasil,pago,2025-03-12
edf7cbe3-d728-4664-9f5f-56b62abd02ea,175.390.554-22,1413.97,93.97,0.00,,Alameda de Porto,9,Colégio Batista,Araújo,DF,Brasil,entregue,2024-07-23
9fca3800-498e-47b9-a4b6-94d1e3f9c827,191.703.857-35,1464.22,34.60,173.72,CUPOMDC2C4AEE,Favela de Marques,35,Europa,Borges Alegre,MT,Brasil,pago,2023-07-10
2a8e6eeb-3efb-4185-b469-dbd15a09fd5a,725.379.474-98,250.82,82.44,13.07,CUPOM7CBE015D,Alameda de Macedo,6,Vila Ecológica,Ribeiro,SC,Brasil,pendente,2024-11-01
e0c559f0-d18c-4754-a8c4-6c04c86d4aba,039.469.765-69,610.25,29.91,0.00,,Lago Machado,193,Vila Copasa,Correia,AM,Brasil,pendente,2025-01-16
13637753-f5ff-4571-ada8-e5f4fce22eb4,219.660.370-16,1419.67,79.74,0.00,,Vila Lucas Barbosa,1,Marçola,das Neves do Galho,BA,Brasil,enviado,2023-09-02
c428bd10-2b59-4e26-b6f4-91dafda3c6fd,041.088.516-97,1705.27,45.00,0.00,,Alameda de Fernandes,88,Pilar,Caldeira,MG,Brasil,pago,2024-05-15
45c9bd4a-4042-4ca4-aa4b-34d45fc2cf7e,430.061.032-93,636.27,91.54,0.00,,Parque Cunha,54,Vila Tirol,da Costa,PI,Brasil,entregue,2024-12-15
ee72ad35-f95d-4040-9dca-853b16786b95,112.293.416-94,821.90,35.25,0.00,,Via Sales,90,Vila Maria,Borges dos Dourados,GO,Brasil,pago,2024-05-17
ae1babbf-a770-4f1b-b103-6524a59640b2,004.410.721-28,405.14,39.32,0.00,,Vila de Aparecida,23,Vila Batik,Farias,MA,Brasil,pago,2024-04-30
b320bfd3-b702-4631-a065-eb1debacb753,934.363.644-93,901.70,51.30,0.00,,Estrada de Pires,11,Delta,Cunha da Mata,SE,Brasil,enviado,2025-03-10
9f0e5fec-6c5e-411a-9d1f-38408eb43063,244.957.679-55,107.17,84.82,0.00,,Residencial Gabriel Moraes,38,Conjunto Serra Verde,Peixoto de Gomes,ES,Brasil,entregue,2024-01-18
8653226a-3502-4159-95b9-93b95978c9f5,122.515.652-35,52.46,32.12,0.00,,Passarela Benício Abreu,19,Novo São Lucas,Nascimento,SP,Brasil,pendente,2024-04-10
358fe414-2b80-4e95-ac63-b95418641ef7,835.262.660-53,248.93,5.35,26.32,CUPOM9EECC4D4,Praia Lívia Silva,66,Vila Ipiranga,Montenegro,MS,Brasil,enviado,2024-03-25
4e48d30a-1df1-4dda-ac1a-21ce634a9d54,754.610.404-70,1850.90,10.44,182.31,CUPOMD4A66CDB,Residencial Gabriela Aparecida,32,Novo Aarão Reis,Monteiro das Flores,ES,Brasil,enviado,2024-02-18
a2681247-f3e2-40e1-81eb-4b709c7998cc,018.544.536-29,96.03,12.30,0.00,,Quadra de Cassiano,62,Acaiaca,da Mota da Serra,TO,Brasil,enviado,2023-09-04
b85c307d-ac89-4259-b755-40fa6235b952,644.515.889-13,1256.29,20.30,0.00,,Vale de da Mota,5,Vila Esplanada,Ribeiro do Campo,SC,Brasil,pendente,2025-01-10
c0c47243-493d-4df8-a122-fdeb6a230419,541.398.111-57,1142.19,96.58,0.00,,Estação de Pastor,12,Vila Pilar,Aparecida de Moura,RO,Brasil,entregue,2024-04-09
e335ff71-87a0-4708-8e55-99402ef4e522,830.702.211-00,325.27,87.24,0.00,,Rodovia Caldeira,65,Prado,Farias do Galho,MS,Brasil,enviado,2024-06-16
a305f5b1-8f9d-4bd8-aace-b36b5a6e1947,514.298.021-92,216.91,86.42,0.00,,Alameda Freitas,55,Vila Nossa Senhora Do Rosário,Andrade,RR,Brasil,cancelado,2025-01-22
883da1f8-3d6f-4ee6-9f0c-851463ebfc76,310.287.861-65,1209.67,59.76,0.00,,Passarela de Barros,9,Piraja,Ferreira Verde,MG,Brasil,cancelado,2023-12-24
3774790a-9093-444e-a0be-89d403f371bc,023.346.850-75,521.14,40.35,0.00,,Estação Novaes,41,Vila Suzana Segunda Seção,Castro do Campo,RO,Brasil,cancelado,2024-04-30
af7e782b-b6b4-4aec-a99e-dde228a90350,367.255.181-32,830.38,85.61,0.00,,Sítio Emanuel Costela,6,Goiania,Fernandes do Campo,MG,Brasil,cancelado,2024-09-21
d15d02eb-b6c3-48dc-afec-51e8c721e6e4,690.862.920-37,857.82,28.56,0.00,,Área Murilo Borges,508,São Damião,Cirino,MT,Brasil,enviado,2023-10-16
0315f397-7b9a-42a7-af72-5bb6ce3c196a,635.715.808-46,305.07,82.31,0.00,,Rua Ian Farias,72,São Marcos,Gonçalves,GO,Brasil,pago,2023-10-11
a84ab1d5-c328-4a8b-8d60-322296aefa24,264.347.320-92,1315.23,39.49,0.00,,Viaduto de Barros,10,Conjunto Serra Verde,Casa Grande de Albuquerque,AL,Brasil,pendente,2024-08-28
b3ec2c76-3097-4129-9f11-285c080b3d00,367.718.475-36,1935.29,58.49,289.41,CUPOMBB352F8B,Chácara de Jesus,377,Vila São Gabriel Jacui,Oliveira dos Dourados,PA,Brasil,cancelado,2025-01-23
bc3a4f59-0fec-404e-ad68-d006675a5ba0,720.904.049-22,499.44,86.69,0.00,,Quadra de das Neves,78,Laranjeiras,Teixeira de Goiás,MS,Brasil,pendente,2024-01-05
425380fb-f9b2-4090-b811-c1516902daa3,009.086.219-82,1623.41,91.21,0.00,,Loteamento de da Rosa,23,Vila Nova Gameleira 3ª Seção,Barbosa dos Dourados,PB,Brasil,cancelado,2024-03-26
dc378314-1411-44f4-a7fd-19f1eaafaf26,802.616.401-43,1876.02,88.17,0.00,,Passarela de Macedo,9,Lourdes,da Cunha,RO,Brasil,pendente,2023-09-01
91f82454-8126-4800-9ec1-63a6554809b3,880.920.502-47,1693.53,26.83,0.00,,Recanto Gonçalves,65,Serra Verde,Pimenta de Barbosa,MS,Brasil,pendente,2024-09-01
7274553a-ad63-4448-bccb-e318e1287d02,536.524.322-19,706.57,27.44,0.00,,Via Pereira,8,Santo Agostinho,Siqueira do Campo,MG,Brasil,pendente,2024-06-16
7e5393bc-000c-4ef0-9c3c-6d2fd634365c,317.246.415-97,652.47,78.26,44.88,CUPOM5626E083,Quadra de Machado,41,Vila São Francisco,Garcia dos Dourados,CE,Brasil,pendente,2024-08-29
84ce11e1-d611-44c1-ace2-1c75c16672ca,746.219.142-37,876.84,21.14,0.00,,Morro de da Costa,98,Jardim Guanabara,Azevedo,SC,Brasil,entregue,2025-01-06
bccef1f7-40db-47af-a82c-bd1c747ea653,456.946.952-50,1332.51,39.98,0.00,,Travessa Enzo Vieira,697,Vila Aeroporto Jaraguá,Peixoto,MA,Brasil,pago,2023-10-28
f7079592-3d90-4440-908d-604544526a08,706.005.087-92,1711.25,33.20,0.00,,Núcleo de da Rocha,356,Andiroba,Nogueira,ES,Brasil,pendente,2023-11-30
c187ed8b-c8f9-41b4-9793-485557c4b66f,137.292.368-31,626.68,78.34,103.40,CUPOMCFF5C9B0,Viaduto Pastor,33,Vila São Rafael,Freitas das Flores,SE,Brasil,pendente,2024-11-25
80609d19-d9d3-4e0b-97d6-af35c2ce4372,845.609.328-37,1215.65,36.54,164.26,CUPOMF6E0BD44,Rodovia de da Mota,29,Vitoria,Moreira de Goiás,RS,Brasil,enviado,2023-11-24
5146bf9c-856e-4825-aefb-c8a7b92f90e3,086.620.500-29,301.55,22.05,0.00,,Rodovia Gomes,93,Castanheira,Castro da Serra,SP,Brasil,pago,2024-11-09
082cdfe9-5161-46f0-9278-d70b79774a35,060.007.167-94,1426.83,95.66,0.00,,Feira de Porto,173,Senhor Dos Passos,Albuquerque do Campo,RS,Brasil,enviado,2024-08-30
d7d5959e-2080-45c5-bbf7-9def584a811d,909.797.093-57,523.00,62.06,39.45,CUPOMEE0E22B8,Distrito de Monteiro,539,Engenho Nogueira,Melo da Mata,AP,Brasil,entregue,2024-06-28
661b1891-4eb0-40c8-9385-b6c6c83919fb,541.029.394-16,570.10,86.74,0.00,,Alameda de Viana,410,Ouro Preto,Novaes de Goiás,PB,Brasil,entregue,2023-10-05
cb9f1299-9711-4ee0-aa63-44e4e742a644,259.713.742-36,770.33,98.68,0.00,,Via da Costa,57,Vila São Rafael,Jesus,TO,Brasil,entregue,2023-06-04
8c73b757-fa7d-4155-be57-84d433188ce0,723.840.365-81,1136.67,9.72,162.92,CUPOM46F18303,Rodovia da Paz,5,Marilandia,Sá,CE,Brasil,pago,2025-03-28
85237f0e-39bd-48ce-8ac3-8e4725d81c98,750.767.211-46,1438.90,71.37,0.00,,Rodovia Oliveira,23,Esplanada,Borges,SC,Brasil,entregue,2023-11-08
de3e5ae3-5406-4e23-aac5-683f0a41568d,287.579.180-15,1153.81,8.68,0.00,,Ladeira Zoe Santos,49,Anchieta,Teixeira,MG,Brasil,pendente,2025-03-02
