id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
3d274e36-b14f-469b-a0b3-5742d2ef2300,010.533.976-75,469.67,34.54,0.00,,Praia João Miguel Teixeira,9,Novo Tupi,Souza,RO,Brasil,cancelado,2024-11-20
43c9a778-23b7-42ba-8344-2a42e7ef9730,806.893.862-02,1999.55,88.87,0.00,,Travessa Vasconcelos,9,São Cristóvão,Novaes de Borges,ES,Brasil,entregue,2024-06-02
1aed6853-f720-4051-8417-1c3c8d9e5459,271.714.996-20,1819.84,99.77,0.00,,Aeroporto Ramos,4,Santo André,Cassiano de Dias,PI,Brasil,cancelado,2024-01-03
0c1c5f88-1b98-4f34-befb-791772600ec1,594.021.081-97,95.40,49.86,0.00,,Passarela Ana Julia Borges,81,Carlos Prates,Oliveira de Goiás,MS,Brasil,cancelado,2025-01-19
098d88bd-503c-4f86-bdcf-9c7d56027463,358.720.423-69,891.07,19.13,0.00,,Jardim da Rocha,2,Horto,Melo dos Dourados,PA,Brasil,enviado,2025-07-11
064b293b-60a1-41b0-927c-4a5ad1ebdddb,043.571.971-30,181.40,79.99,0.00,,Campo de Rocha,605,Virgínia,Melo do Norte,RJ,Brasil,entregue,2025-10-24
726a9ea4-26bc-49aa-bcaf-4a869016af46,757.144.340-45,288.15,29.87,0.00,,Esplanada de Cardoso,52,Madre Gertrudes,Pires de Brito,AL,Brasil,cancelado,2024-12-13
40061c31-a152-4703-8f6d-e1dec78b5ab8,960.653.761-97,520.93,12.20,0.00,,Favela de Viana,488,Conjunto Capitão Eduardo,Brito da Serra,PE,Brasil,pago,2024-06-28
37676518-fee1-4882-b83d-b6a443f0f1a8,526.460.201-96,1995.48,40.27,0.00,,Lago Erick Cunha,73,Santa Terezinha,Almeida de Nunes,PE,Brasil,pendente,2024-10-28
89866ece-acfa-4e40-bcaf-2c8b9e8f4d75,059.680.171-26,564.65,65.58,0.00,,Vila de Correia,9,Vila Antena Montanhês,da Luz,PA,Brasil,pago,2024-10-04
528584c4-0451-412c-906a-ee11a9d862e6,968.952.944-24,527.81,55.72,0.00,,Loteamento Garcia,32,Vila Jardim Alvorada,Campos,MG,Brasil,entregue,2024-08-09
b4a6d425-6438-46a7-b11e-4b5b4606a799,399.601.368-57,110.55,48.63,0.00,,Largo da Mota,449,Madre Gertrudes,Macedo de Rezende,RN,Brasil,pago,2025-07-21
18b451b1-f9fc-4b8a-8c86-1d00064ddc9d,680.100.435-59,582.48,98.54,0.00,,Distrito de Aparecida,94,Vila São João Batista,Ribeiro,PI,Brasil,enviado,2024-06-19
92768dfa-e903-4162-92c5-924143ce0a6b,219.252.213-24,1803.72,39.46,0.00,,Vila de Ferreira,81,Carlos Prates,Lopes de Minas,RN,Brasil,cancelado,2024-05-12
ceefe428-dd33-40a9-8906-b7af42a02536,045.645.422-83,722.01,63.45,0.00,,Ladeira de da Rocha,3,Pilar,Fonseca,MG,Brasil,cancelado,2024-06-21
a6e375b6-b364-4e41-a3fc-efbc28514c5c,707.385.225-19,1847.25,54.22,0.00,,Via de Moura,72,Inconfidência,Camargo,PE,Brasil,pago,2024-06-05
b4502146-ebe3-40bd-8afd-625a5742e7bc,642.792.340-13,1407.15,62.68,0.00,,Trevo Teixeira,84,Cachoeirinha,Aparecida,AC,Brasil,entregue,2024-02-21
1667ed6c-690e-4fbe-8574-a01f92afec77,539.332.318-13,1323.81,99.77,0.00,,Vale de Porto,75,Garças,Pinto de Nogueira,SE,Brasil,pago,2024-08-23
8d406931-56dc-42a0-9b3e-9db29afa9faf,839.309.211-38,74.18,44.00,0.00,,Ladeira Davi Lucca Nunes,836,Santa Rita De Cássia,Pinto,GO,Brasil,pago,2024-07-11
16d8afab-2a21-4653-9111-efd5ff6cd3f5,360.776.789-92,479.17,14.66,51.88,CUPOM37A7FD62,Largo de Moraes,9,Boa Vista,Camargo,RR,Brasil,entregue,2025-02-02
ecd1f668-a6d7-4e1f-ac79-82ffa0e6f03c,014.967.497-95,661.64,42.87,0.00,,Trecho Vargas,874,Conjunto Lagoa,Correia,AP,Brasil,cancelado,2025-05-19
6c0691c6-e7a0-4cde-9efa-192da2e6ce80,361.200.926-63,1009.66,10.78,0.00,,Travessa de Cavalcante,28,Caiçaras,Andrade das Pedras,TO,Brasil,cancelado,2025-04-22
f3f3ba10-8875-4f90-beda-dce29dbab235,625.076.076-12,900.04,38.40,0.00,,Campo de Vieira,799,Itaipu,Vasconcelos Verde,PA,Brasil,pago,2024-02-08
dd060bfe-d16c-4bca-a418-6282974dda9d,264.004.203-17,372.46,63.25,0.00,,Travessa de Porto,326,Conjunto Novo Dom Bosco,Cassiano,AL,Brasil,cancelado,2024-09-25
cfe59e6e-3f17-4883-ac1c-2a77cbab979a,850.657.921-64,1162.02,15.80,0.00,,Ladeira Eduardo Correia,53,Monte Azul,Carvalho de Ribeiro,DF,Brasil,enviado,2024-02-18
049f798c-a396-4ca0-8abb-2f46f625f988,565.353.867-43,1573.45,17.09,313.67,CUPOM96EB9E37,Passarela de Sales,38,São Marcos,Marques,AP,Brasil,pendente,2024-12-05
9295a55a-a2b4-4e7b-b79b-c7339a5e6181,634.461.590-81,1420.30,38.25,0.00,,Travessa Pastor,168,Casa Branca,Machado,AL,Brasil,cancelado,2025-01-10
674abc40-9516-4955-a53e-d56acc62e703,340.233.771-23,1531.48,5.85,0.00,,Favela de Camargo,19,Jardinópolis,Costa Alegre,RS,Brasil,pago,2023-11-21
51afe0ec-cf96-43fd-a420-6d7c04767a22,396.769.946-69,571.45,67.54,0.00,,Recanto de Moura,74,Antonio Ribeiro De Abreu 1ª Seção,Cirino,SC,Brasil,pendente,2024-08-07
16f79903-5259-44d2-b804-b33bb5daccfe,631.798.768-90,1871.19,25.39,0.00,,Ladeira Rocha,4,Vila Pinho,Leão,MA,Brasil,pago,2024-09-24
47d82583-026a-49fb-8c65-bb6021877bfe,104.909.672-62,1450.00,22.65,0.00,,Lago Fogaça,34,Vila Da Paz,Alves,MT,Brasil,pendente,2024-10-01
2cc6f70a-85ad-4e66-bbba-97730d37c12d,001.230.987-07,169.43,35.45,0.00,,Esplanada Aragão,90,Paraíso,Fonseca,RJ,Brasil,cancelado,2024-10-08
1dbcd14b-9cad-41b2-967a-5175c6fb48eb,589.936.838-98,1192.85,63.42,0.00,,Vale de Porto,47,Santa Helena,Cavalcanti do Sul,RS,Brasil,entregue,2024-03-28
074bd421-3695-4d83-871d-17a2949aa791,300.590.492-31,542.35,43.60,0.00,,Lagoa Moraes,1,Floresta,Viana do Oeste,ES,Brasil,pendente,2024-10-09
66595e33-b1b6-4e42-9b8e-75f715c6a5cc,248.299.753-23,1443.46,77.65,0.00,,Trecho Emilly Moreira,71,Solar Do Barreiro,Alves da Mata,DF,Brasil,cancelado,2024-09-30
1d5405db-3737-4bd9-861d-113cbf7c2e9e,749.457.813-19,80.72,10.01,12.74,CUPOME226F285,Largo de da Cunha,4,Santa Lúcia,Peixoto,CE,Brasil,entregue,2023-11-15
ef91e56f-fee3-433a-9c1a-1c4ef22b3e52,123.217.581-54,475.89,37.74,0.00,,Praça Otto Brito,25,Goiania,Freitas de Castro,PE,Brasil,cancelado,2025-03-07
99682149-20d5-4594-a3b2-d9cecd348794,282.108.097-94,469.47,6.24,0.00,,Largo Ana Lívia Araújo,914,Bonfim,Ramos da Prata,TO,Brasil,enviado,2024-03-23
2ef0d2e2-8f20-4bc3-a6e9-677903e07762,148.545.968-55,1945.93,35.04,0.00,,Passarela Aylla Ferreira,26,Barão Homem De Melo 1ª Seção,Nogueira,PA,Brasil,pago,2023-11-10
09da2112-7352-4d8f-b354-08759090e5ae,858.896.068-39,346.49,50.62,0.00,,Ladeira Valentina Nascimento,89,Cidade Jardim Taquaril,Porto,PA,Brasil,cancelado,2025-07-29
0f873f9d-5175-4ce0-b315-787aa5079294,500.492.639-57,1063.57,94.92,66.02,CUPOM81D318E0,Estrada de Almeida,88,Conjunto Minas Caixa,Marques,ES,Brasil,pendente,2024-08-10
c3ce3757-6159-43e0-81ec-7dda56796090,328.349.254-31,1063.38,53.52,0.00,,Praça de Fernandes,18,Ribeiro De Abreu,Camargo das Flores,RS,Brasil,pendente,2025-08-14
9fd00fa2-8841-41df-bd5f-7a21a11d444b,588.126.389-86,325.73,35.14,0.00,,Recanto de Vieira,402,Vila Cloris,Pimenta de Goiás,AC,Brasil,pendente,2025-03-10
dc1d5786-467d-47fb-ae24-ddee08723867,900.248.558-19,655.70,29.07,0.00,,Distrito de Freitas,21,Vila Barragem Santa Lúcia,Silveira do Norte,SC,Brasil,pago,2024-05-05
4c63cbf8-76e1-4352-8987-1b2494e64179,854.724.807-76,1046.64,94.27,0.00,,Rua de Rocha,54,Vila Petropolis,Dias da Prata,RR,Brasil,pendente,2024-01-15
56814e4f-88ff-4d4a-8dde-dbfdabaa6395,101.498.851-94,383.81,20.45,0.00,,Colônia Luiz Miguel Garcia,15,Palmares,da Cruz do Amparo,TO,Brasil,enviado,2025-05-16
0fbc810c-9574-4ccc-abf1-91463973fa90,194.995.838-36,139.73,92.00,0.00,,Lago Castro,90,São João Batista,Gonçalves da Praia,AP,Brasil,enviado,2024-06-19
c8386de1-23b9-4150-8949-8c3c9267c68c,567.879.940-26,1858.64,69.75,0.00,,Rua de da Rocha,60,Xangri-Lá,Monteiro de Gomes,PB,Brasil,pendente,2025-08-18
f5a40ad9-b211-4c80-ae2a-33e22e3393f0,461.270.496-69,728.28,55.07,0.00,,Parque de Fogaça,9,Vila Piratininga,da Rocha do Campo,RJ,Brasil,enviado,2024-08-16
4a3fda6c-bf1b-4ad8-b455-6bb616b6025a,933.015.819-60,370.24,82.47,0.00,,Favela Pacheco,2,Vila Ecológica,da Mata do Norte,PE,Brasil,entregue,2025-09-12
7d0d0819-b610-49dc-93e2-fb27e5fae0fd,349.021.707-11,136.83,72.06,0.00,,Vila Ana Sophia Lima,54,Teixeira Dias,Azevedo Paulista,MS,Brasil,pago,2024-10-06
313e77d1-2c65-447e-a293-855858aaac57,281.938.328-62,917.63,98.28,0.00,,Campo de Rezende,42,Acaba Mundo,da Cunha Alegre,PB,Brasil,cancelado,2025-04-07
234adbbc-001e-4a26-ab02-f492fe217b1e,724.069.532-39,441.07,89.61,0.00,,Lagoa Teixeira,11,Vila Madre Gertrudes 2ª Seção,Castro,MA,Brasil,pago,2025-02-08
81acc5d0-f71e-44eb-9a6a-92965ddc099f,176.005.151-68,328.73,84.04,0.00,,Lagoa Manuella Andrade,285,Vila Tirol,Moura Verde,RO,Brasil,entregue,2023-11-17
d0df1e7f-bcd5-4ba6-9400-827b174ea36a,161.446.434-24,1336.91,47.46,0.00,,Rodovia Ferreira,8,Itatiaia,Moura de Pereira,GO,Brasil,cancelado,2024-10-15
c81bdb9c-09c9-4aeb-8a8d-2d7afce9ca51,082.899.435-39,975.87,36.07,0.00,,Setor de Melo,12,Independência,Brito,PB,Brasil,pendente,2025-05-09
e107895c-4743-4c84-82e2-45a980f309b7,105.092.584-12,1564.47,61.87,0.00,,Núcleo Silveira,25,Vila Jardim Montanhes,Cirino dos Dourados,SE,Brasil,cancelado,2023-12-14
c15c7402-cdcf-4cad-a19f-bd96c706dea4,047.208.444-65,1264.25,83.93,0.00,,Residencial de da Cruz,7,Vila Madre Gertrudes 1ª Seção,da Paz do Oeste,ES,Brasil,pago,2025-02-08
8055da23-2270-4420-9d27-4da397705526,616.430.565-66,1372.55,65.97,0.00,,Jardim Pinto,67,Vila Petropolis,Pacheco de Aparecida,MT,Brasil,enviado,2025-08-20
e9dab249-6a89-456b-963c-7fe03d6620b6,256.279.614-90,1787.94,60.48,0.00,,Recanto Anthony Gabriel Souza,943,São Tomaz,Monteiro Alegre,PI,Brasil,entregue,2024-08-31
930d1543-791e-4f79-a5cf-c7215c76807e,216.813.458-58,1168.59,38.03,0.00,,Condomínio Asafe Rios,83,Vila Independencia 3ª Seção,Costa,MA,Brasil,enviado,2025-03-25
7c84805a-756d-4301-bd06-cf227cae07f5,980.712.957-13,1734.05,95.72,226.91,CUPOM5CC40185,Viela da Rosa,62,Vila Primeiro De Maio,Sousa Alegre,BA,Brasil,cancelado,2024-03-15
e6acc474-6879-42b5-b485-f1aff4ebd7a7,946.222.611-61,609.81,23.02,115.26,CUPOMEA29E30A,Viaduto de Ferreira,98,Horto,da Rosa,AL,Brasil,cancelado,2024-12-12
f63b8da2-0bd2-4dc2-8231-844384f18aa0,911.342.961-21,1416.70,5.28,0.00,,Loteamento Pedro Aparecida,67,Bairro Das Indústrias Ii,Leão,PA,Brasil,cancelado,2025-03-28
4dac4ff4-d0fa-456a-ad9a-6bc381b8ad9f,910.838.592-93,1551.16,53.23,257.61,CUPOMDC554158,Ladeira Vargas,45,Barreiro,Pacheco,PI,Brasil,pago,2025-08-26
648b8dfd-d294-401b-b12a-86e3d7a10d3a,501.162.638-01,1283.17,39.49,0.00,,Condomínio Machado,992,Cidade Jardim Taquaril,Gomes,MT,Brasil,enviado,2023-12-04
8f30e34e-7f85-4cc5-bf25-79d22530491e,088.619.656-73,1652.51,8.45,0.00,,Praia de Gomes,16,São Bernardo,da Costa,DF,Brasil,pago,2025-06-28
85c8b0cf-4818-4712-91e9-01bd28efe1f8,579.377.315-13,1539.45,97.34,200.09,CUPOM5E6FBFB9,Quadra de da Rosa,35,Vila Batik,da Mata Verde,AL,Brasil,pago,2025-01-13
e8389771-f92b-4ef4-b458-4d159d0fa82d,018.562.274-90,1626.31,69.60,0.00,,Ladeira Rezende,87,Solar Do Barreiro,Peixoto de Teixeira,PR,Brasil,cancelado,2023-11-02
5512d1bc-943f-4060-83a8-4c284e935991,278.845.184-41,325.60,37.99,0.00,,Distrito Ana Azevedo,61,Vila Vista Alegre,Pastor,RR,Brasil,cancelado,2025-08-01
a6739d30-bf47-47f6-8503-1db762e4b3fa,101.320.621-19,1436.63,21.73,0.00,,Via de Alves,306,Conjunto Paulo Vi,Mendonça de Dias,GO,Brasil,pendente,2024-07-22
73e58eca-0037-43c0-af14-a5a42c0fbe39,470.101.575-50,139.96,34.31,0.00,,Vale de Rezende,17,Barro Preto,Ribeiro das Pedras,AL,Brasil,cancelado,2024-07-25
213ce895-44a3-4cd9-9eb0-c816d5f7af56,524.215.620-18,1756.29,40.56,0.00,,Jardim de Cirino,12,Renascença,Vasconcelos,BA,Brasil,entregue,2025-02-17
7a8648e9-9713-4b68-8718-38351013d68d,578.875.150-40,566.17,58.61,0.00,,Praça de Gomes,343,Etelvina Carneiro,Lopes,TO,Brasil,pago,2025-09-01
a4bded84-fa85-4e64-a2d6-f7705ca61abd,166.479.342-60,1760.73,92.85,225.65,CUPOM2A62E4EE,Lagoa Zoe Duarte,7,Buraco Quente,Ramos das Pedras,PA,Brasil,enviado,2024-02-11
40713acf-7210-4bc5-81f0-eef08d125e2d,219.600.524-46,997.79,89.26,0.00,,Parque de Pacheco,98,Maravilha,Guerra,PE,Brasil,pago,2025-07-08
85cb7cf2-08df-49c1-926d-2bb5a0040f45,271.724.026-32,473.93,98.52,0.00,,Esplanada de Rezende,85,Bernadete,Moraes do Oeste,MA,Brasil,pago,2024-08-12
0da8501d-3f6a-48f1-9c21-c22bba6f0bc6,332.911.951-30,1455.29,8.21,0.00,,Largo Nascimento,3,Campo Alegre,Brito de Sales,PA,Brasil,entregue,2025-07-16
fa77c02f-4160-4ccb-83b5-0738849a79e1,194.774.458-94,1108.68,43.98,0.00,,Distrito Costa,36,São Luiz,Duarte,AM,Brasil,cancelado,2024-10-29
00636e13-f462-40bc-873b-914da5c5af43,540.565.914-27,1018.29,26.49,0.00,,Parque Maria Sophia Ribeiro,8,União,Machado,PB,Brasil,entregue,2024-05-23
383e3b7e-5b47-469a-99eb-aa8048cf7615,556.897.542-67,375.56,18.06,0.00,,Favela Dias,77,Graça,Farias,RO,Brasil,pago,2025-09-03
6e64ade0-6e97-41b2-bf58-7a09ec6ad004,710.381.374-66,476.58,28.04,0.00,,Sítio Guerra,491,Conjunto Califórnia Ii,Casa Grande,AP,Brasil,cancelado,2024-02-07
6bce6f7b-5f84-4fa7-96a6-185c2a27842b,676.342.364-26,1829.45,8.47,0.00,,Distrito de Casa Grande,6,Palmeiras,Leão de Rios,BA,Brasil,pago,2024-08-04
19fe0465-2da9-4219-a75c-60cd265c8220,546.132.460-24,1009.07,95.19,0.00,,Rua Vieira,57,Vila Engenho Nogueira,Porto,DF,Brasil,enviado,2023-10-30
3c296fcc-9872-4597-b006-b9401f75d30e,295.911.678-82,834.02,15.83,0.00,,Conjunto de Nogueira,30,Piratininga,Macedo do Oeste,RJ,Brasil,cancelado,2025-07-17
8709eb1e-c1c9-423b-9640-9f64769b4cce,320.362.272-07,885.10,78.46,0.00,,Vale Alana Rocha,67,Cardoso,Aragão Grande,PE,Brasil,enviado,2024-01-03
a7086cd9-f57f-4597-bc4c-461e479ec8fa,478.256.207-42,889.08,17.76,0.00,,Viaduto de da Mota,354,Tupi A,Martins,TO,Brasil,pago,2025-08-29
060da3ba-9d6b-458a-9b52-638a403383f4,543.228.339-11,1942.09,19.31,329.70,CUPOM9F79EB12,Favela de Guerra,86,Andiroba,Casa Grande,PB,Brasil,enviado,2024-06-02
b86c78be-ceb8-46d0-9feb-e6d145125130,981.096.348-75,1248.03,11.99,0.00,,Ladeira de Leão,3,Vila Nova Gameleira 2ª Seção,Cassiano Verde,PI,Brasil,pago,2024-05-11
549a692e-b83b-4e8a-bf00-09eaf79c0da8,153.394.513-78,251.30,32.15,0.00,,Campo Silva,31,Delta,Pacheco Paulista,CE,Brasil,cancelado,2024-01-30
4938a86c-a0ee-4e3e-ad71-d43020945f18,173.677.291-48,839.01,83.40,0.00,,Quadra de da Mota,60,Europa,Costa da Mata,DF,Brasil,pago,2023-12-06
e2267f0a-1014-4d8e-88c1-c4aa01ece9b2,860.497.554-84,1977.88,47.99,373.27,CUPOM2A103E59,Praia de Silveira,861,Conjunto Jatoba,Araújo de Goiás,PI,Brasil,pendente,2024-09-07
c4cb1788-68f5-4403-b59b-0b49f1dbb29d,050.946.739-08,1816.74,75.13,0.00,,Alameda de Sampaio,47,Engenho Nogueira,da Conceição do Oeste,PA,Brasil,enviado,2025-04-19
b287dba0-61d5-4668-90a3-660e2c5989bb,788.385.588-63,1613.96,62.84,0.00,,Parque Cauã Nascimento,16,Serrano,Câmara,MT,Brasil,entregue,2024-09-02
780813a7-8fe8-44e6-b559-c6a5e201baa6,021.518.103-69,1442.37,54.90,0.00,,Praia de Cavalcanti,68,Jardim Vitoria,Andrade,RR,Brasil,enviado,2023-11-03
6d1e59bd-16c9-4d5c-8b1d-100ed817b750,337.623.310-88,1448.31,47.28,0.00,,Estação Luana Vargas,403,Santa Branca,Macedo,BA,Brasil,pago,2025-04-15
16da5e0f-6ac3-42f5-a48b-68d94903b499,067.104.045-62,482.15,7.09,0.00,,Praia Erick Pereira,769,Padre Eustáquio,Pinto de Rios,RO,Brasil,entregue,2024-03-13
5e816c65-7b68-46f6-aecb-677ea0c65972,820.150.006-74,441.32,68.53,0.00,,Área de Barros,60,Funcionários,Mendes Verde,AL,Brasil,entregue,2024-01-23
43eaa05d-cc24-4324-89cb-b1da6d09cb41,029.545.267-95,1493.86,77.94,214.90,CUPOM75412475,Via de Nascimento,76,Sagrada Família,Martins dos Dourados,ES,Brasil,enviado,2025-07-22
e8566868-0b29-4f74-a634-a22f2d7b336e,439.544.561-33,1913.05,48.44,253.84,CUPOME3CE7060,Chácara de Sá,4,Palmares,Almeida,PA,Brasil,pago,2025-10-22
4ea31230-b02f-44fe-9d25-7c7cf7e7258c,383.967.787-12,1951.23,28.81,189.51,CUPOME5DC3D4F,Fazenda de Vasconcelos,92,Dom Cabral,Vasconcelos de Pinto,AP,Brasil,entregue,2025-10-24
074e2dc7-f3a2-448a-92ea-5223110722db,514.642.794-78,701.10,76.83,0.00,,Conjunto Benjamim Freitas,27,Horto Florestal,Vasconcelos das Flores,PB,Brasil,enviado,2025-08-18
ff24d2e8-1069-47fd-9df8-05e55ec1fe4f,657.724.232-66,458.97,81.70,0.00,,Passarela de da Conceição,846,Capitão Eduardo,Oliveira de Lima,BA,Brasil,pago,2024-12-21
3e3e3d26-dbdf-4e51-adab-dfab43061477,320.859.919-51,1968.26,97.78,0.00,,Colônia de Nunes,1,Vila Esplanada,Moura,AC,Brasil,pendente,2025-10-18
03a66c43-4272-4f38-94f4-058bd25b5665,198.919.379-25,946.91,35.35,140.98,CUPOMAF0A71EB,Condomínio de Oliveira,67,Castanheira,Pires,RR,Brasil,enviado,2024-08-25
31fb6d8f-8879-4f27-ba3f-7be2ddd3e6bc,292.979.755-39,103.76,47.87,0.00,,Via Stephany Peixoto,20,Vila Ipiranga,Camargo,PR,Brasil,pago,2024-06-28
bd4f3b53-6c36-4d0d-8166-ef7ca1f8e0bd,917.517.906-05,413.30,68.02,52.12,CUPOM38878DD2,Estação Montenegro,7,Ermelinda,Borges,ES,Brasil,pago,2024-02-27
751ac5bc-4876-4b49-a71b-f0031263f116,202.450.258-26,1181.22,66.23,81.27,CUPOM1E7CB511,Parque Pinto,27,Prado,da Mata de Mendes,MA,Brasil,cancelado,2025-08-12
294ec301-1e0e-45f8-895a-b61c41f40089,171.589.884-63,1095.85,80.29,160.91,CUPOM59AEB675,Travessa de Rios,889,Ernesto Nascimento,Sampaio de Santos,DF,Brasil,enviado,2025-10-04
0c5a191a-fa6c-406c-81a4-592409957ebf,444.190.273-31,883.88,97.56,0.00,,Residencial Mendes,47,Marmiteiros,Pinto,SC,Brasil,pago,2024-09-18
a33ef705-f3fd-482d-9e5a-e4f1bb2406c2,824.865.058-82,734.47,57.71,0.00,,Rua Sales,12,Alto Caiçaras,Cirino,AM,Brasil,enviado,2025-06-10
f7a786ff-ae1f-45cb-9efc-ad3b5b59b8a1,548.358.108-11,405.49,27.68,0.00,,Esplanada Sales,61,Lourdes,Vasconcelos,MS,Brasil,pendente,2024-02-01
430c0a02-ba41-4b27-9710-7377cabb5be0,552.084.953-31,648.06,24.51,0.00,,Lago Kevin Câmara,4,Havaí,Cirino,RN,Brasil,pendente,2024-12-04
c02107c0-f96e-4cf8-8490-bcac95b9f52d,896.739.115-71,1074.36,77.04,0.00,,Recanto de da Rocha,15,Fazendinha,Porto de Ramos,MA,Brasil,cancelado,2025-09-14
cfaa4cac-fcec-4272-8340-d5299ddfc9a2,744.114.018-34,758.67,90.54,0.00,,Setor Heloisa Pacheco,219,Bandeirantes,Camargo das Flores,SE,Brasil,pago,2024-12-23
1a3056af-7b3f-4a2e-9f46-317745f8d72d,625.076.076-12,136.51,85.84,0.00,,Via Isaque Borges,8,Alta Tensão 1ª Seção,Fonseca,MG,Brasil,pago,2025-06-14
e48562d4-0884-4120-ad3b-34cdca6c4ed9,066.422.445-65,884.54,10.39,0.00,,Largo de Novais,7,Aparecida 7ª Seção,Fonseca,SP,Brasil,cancelado,2024-10-22
4b0d3492-2b2e-4b2c-95aa-5c08c1d6f17d,964.261.459-70,1567.79,96.40,301.54,CUPOMB2AB790B,Aeroporto Moraes,59,Camponesa 2ª Seção,Ramos do Norte,MS,Brasil,cancelado,2023-11-23
d07805f4-40b4-4b5c-b5b7-0c1d0e0106ce,653.338.039-61,1917.52,78.17,0.00,,Trevo Isaac Sampaio,1,Novo Santa Cecilia,da Cunha,RN,Brasil,enviado,2025-04-18
d034df13-86ee-44e9-ace2-50038d3160d0,150.750.882-79,1731.39,29.06,0.00,,Setor de Barros,42,Jardim Felicidade,Pastor,SP,Brasil,cancelado,2025-09-15
0e902c9d-1aac-43cf-8f9f-565ca8335d29,337.731.837-69,1120.70,48.04,0.00,,Fazenda João Pedro Fogaça,54,Jardim Leblon,Borges,GO,Brasil,entregue,2025-10-08
da5f6f14-5b56-4129-9ae1-6a8113048287,556.595.269-06,1936.60,97.23,134.03,CUPOM0099DF53,Aeroporto João Felipe Cassiano,72,Jardim Atlântico,Santos Verde,DF,Brasil,pago,2024-01-02
30f23355-9c8a-4ee9-8f54-58ba0a51769e,912.851.459-63,1323.12,92.40,143.91,CUPOME406728C,Sítio Souza,2,São Bernardo,Albuquerque,GO,Brasil,cancelado,2024-12-20
6392dfce-0544-49f4-ade9-176302578958,354.951.709-75,1510.53,52.74,208.24,CUPOME75B3190,Distrito Santos,13,Prado,Pacheco Alegre,MA,Brasil,pago,2024-03-09
761d2b08-0459-48d1-a09d-95e9f24ba5f1,282.314.934-43,1814.52,37.50,341.72,CUPOM052D607F,Ladeira de Pastor,78,Beira Linha,Teixeira,AC,Brasil,enviado,2024-09-17
d9123d2d-7c7c-4542-a148-5dbf23e0157f,335.959.609-19,1688.88,18.75,0.00,,Loteamento Moura,63,Itaipu,da Cruz do Oeste,RN,Brasil,pago,2025-09-01
069d8adb-1738-472e-b23d-40b9a2f12481,259.906.229-76,909.64,77.23,0.00,,Conjunto Moura,83,Goiania,Ramos,MG,Brasil,pendente,2025-06-15
9dde2860-8bbe-4c12-9139-de538492ab12,482.234.815-54,296.32,62.87,0.00,,Conjunto de da Mata,43,João Alfredo,Mendonça,MA,Brasil,pago,2024-09-20
53df8e28-4385-4a9a-bdf4-c6b3cced49ca,949.282.841-43,1438.11,7.98,0.00,,Rodovia de Costela,17,Vila Tirol,da Rosa,PR,Brasil,cancelado,2024-07-26
e954f94c-aee8-43b5-a925-b84b45dccb98,768.236.471-42,1909.61,47.29,0.00,,Sítio Matteo Ferreira,7,Vila Puc,Camargo da Serra,MG,Brasil,cancelado,2024-10-23
a767c894-efcd-4798-84d1-1b2b818ce314,742.655.965-37,1982.84,30.05,0.00,,Praça Nunes,45,Santa Rita,Novais,GO,Brasil,pago,2024-08-04
45fbe18f-256f-43c2-a803-e872a3f952dc,514.091.253-09,840.35,25.29,102.13,CUPOM0AE3CEA8,Núcleo de Moura,61,Luxemburgo,Monteiro de Cavalcante,RN,Brasil,pago,2025-02-25
d53ca395-1876-401e-8ef2-c434f9a4061f,996.104.417-91,975.77,71.22,93.66,CUPOM5CA77B30,Vila Maria Cecília Cassiano,33,Vila Aeroporto Jaraguá,Oliveira Verde,MA,Brasil,cancelado,2024-05-22
82342d33-ec48-4c9a-8cbb-dc7608fb9c52,442.229.733-74,1548.10,43.90,0.00,,Viela de Moura,23,Solar Do Barreiro,Souza Grande,SE,Brasil,cancelado,2024-04-20
e52a0547-6fa6-4de0-b336-59adbddc5604,369.844.844-33,52.00,82.43,0.00,,Praia de Novaes,952,Vila São Paulo,Rezende da Prata,RN,Brasil,entregue,2025-05-15
4a795120-6b71-4bf6-a04b-4af438f02512,798.367.558-49,1370.46,17.17,0.00,,Loteamento Guilherme Aragão,91,Califórnia,Rodrigues,RR,Brasil,pendente,2025-09-20
c6e68888-b3e1-4972-85fe-15f6cac07ae4,190.676.808-40,112.88,63.14,0.00,,Distrito Carlos Eduardo Silva,13,Vila Sumaré,Souza do Campo,RS,Brasil,pago,2023-11-12
6ae3efb9-158f-482c-96c4-a77dbffb2e37,296.130.781-43,1608.80,12.85,0.00,,Passarela de Santos,716,Jardim Felicidade,Castro do Campo,SP,Brasil,pago,2024-06-27
f10fe6ef-290e-4f85-b24d-2c9e83ed4c12,125.401.888-18,409.71,77.76,0.00,,Vale Rios,33,Atila De Paiva,Rezende do Oeste,CE,Brasil,cancelado,2025-04-20
f4c99c85-2f9f-4bb9-9a33-b55c34317ace,089.015.324-30,392.38,51.28,0.00,,Trevo Theodoro Borges,728,Jardim Atlântico,Montenegro,SP,Brasil,pago,2024-01-25
